time,open,high,low,close,SuperSmoother,Volume,Upper UI Constraint,Lower UI Constraint,OB Level 2,OB Level 1,Zero,OS Level 1,OS Level 2,Fish1,Fish2,unFish,Long,Short,Hurst,EBSI
2011-04-07,32.31,32.92,32.205,32.50999,32.080368009428064,1724232,3.5,-3.5,3,2,0,-2,-3,2.19263121763644,1.8192048781720644,0.8572897934161068,0,0,0.9689391947688968,0.9965433218549818
2011-04-08,32.56,32.74001,31.66,31.82001,32.20626650788443,1440500,3.5,-3.5,3,2,0,-2,-3,2.086359712080778,2.19263121763644,0.7573811293214102,0,1,1.0314606952606817,0.9992695095779538
2011-04-11,31.96001,32.00999,31.45,31.63,32.13618818268802,1494924,3.5,-3.5,3,2,0,-2,-3,1.5922708304097508,2.086359712080778,0.4998386051653105,0,0,1.071734476013954,0.9934354422495235
2011-04-12,31.60001,32.03,31.371,31.81,32.00199243872944,2179088,3.5,-3.5,3,2,0,-2,-3,1.0629933774017923,1.5922708304097508,0.2606987490772665,0,0,1.078090188909726,0.9738291778031958
2011-04-13,31.89999,32.07001,31.5,31.73,31.88806640735374,1252143,3.5,-3.5,3,2,0,-2,-3,0.672523825832403,1.0629933774017923,0.14009956904814744,0,0,1.0526573908315482,0.9573666015400041
2011-04-14,31.69,32,31.44,31.45,31.76574652142113,1571266,3.5,-3.5,3,2,0,-2,-3,0.365087068428691,0.672523825832403,0.02881717465774443,0,0,1.005522394278188,0.9350568736279845
2011-04-15,31.58,31.67,31.31,31.49001,31.640563389885205,933245,3.5,-3.5,3,2,0,-2,-3,-0.10653993560109187,0.365087068428691,-0.2812910203800787,0,0,0.9415762113085262,0.85955059984056
2011-04-18,31.35001,31.7,31.21001,31.49001,31.550963655379604,907211,3.5,-3.5,3,2,0,-2,-3,-0.6155126897556865,-0.10653993560109187,-0.5096395441243164,0,0,0.8712924962985961,0.6347065632355364
2011-04-19,31.49001,31.71001,31.13,31.36,31.482224520952304,304409,3.5,-3.5,3,2,0,-2,-3,-1.1211506928756982,-0.6155126897556865,-0.671458494563292,0,0,0.8228380759611085,-0.2863415451284964
2011-04-20,31.57001,31.61,30.94,31,31.37743451346911,1141412,3.5,-3.5,3,2,0,-2,-3,-1.6056323642273016,-1.1211506928756982,-0.7798771913574056,0,0,0.8069763084659048,-0.8553146586137644
2011-04-21,31.16,31.25,30.92,31.17,31.26029769866527,825313,3.5,-3.5,3,2,0,-2,-3,-2.068112620363424,-1.6056323642273016,-0.8525177182094619,0,0,0.806008964701741,-0.9299122177621425
2011-04-25,31.22,32.02,31.17,31.96001,31.289276577491684,1082854,3.5,-3.5,3,2,0,-2,-3,-1.482152922883806,-2.068112620363424,-0.42033316301254,1,0,0.8087412984905121,-0.9855345351331833
2011-04-26,32.07001,32.31,31.77,32.2,31.501402198013096,931589,3.5,-3.5,3,2,0,-2,-3,-0.6926618886439969,-1.482152922883806,0.04837678078159824,0,0,0.8091635482294784,-0.746028429066277
2011-04-27,32.17,32.99001,32.09,32.88,31.851604451418844,969106,3.5,-3.5,3,2,0,-2,-3,0.03332938108973099,-0.6926618886439969,0.3624124431236708,0,0,0.7888603416886191,0.2760428619591416
2011-04-28,32.82001,33.58,32.82001,33.05,32.27752783679475,1608944,3.5,-3.5,3,2,0,-2,-3,0.6683692362218733,0.03332938108973099,0.5728163368928595,0,0,0.7379935184498516,0.7992202482022658
2011-04-29,33.17999,33.17999,32.53999,32.59,32.5900360003003,784686,3.5,-3.5,3,2,0,-2,-3,1.0394245269943214,0.6683692362218733,0.6076832249232272,0,0,0.6688124955323627,0.9462598802964556
2011-05-02,32.57001,33.09,32.53999,33.06,32.7780437399568,892362,3.5,-3.5,3,2,0,-2,-3,1.2398636722853722,1.0394245269943214,0.6170030801895325,0,0,0.5908120706358299,0.992768727963191
2011-05-03,32.98,33.17999,32.63,33.17999,32.94194045613736,729780,3.5,-3.5,3,2,0,-2,-3,1.3975412381292076,1.2398636722853722,0.6513324232060411,0,0,0.5137727369381136,0.9995971580377905
2011-05-04,33.06,33.32001,32.31,32.72,33.011380825299,953900,3.5,-3.5,3,2,0,-2,-3,1.4676050191890893,1.3975412381292076,0.6462511635990154,0,0,0.4488048014355247,0.9994072443932235
2011-05-05,32.72,32.77,32.28,32.50999,32.93957470102316,1353676,3.5,-3.5,3,2,0,-2,-3,1.3555577114540536,1.4676050191890893,0.5523489194207032,0,1,0.4013348255405254,0.9909402922089108
2011-05-06,32.67999,33,32.58,32.95,32.85698060928566,873044,3.5,-3.5,3,2,0,-2,-3,1.2699761915147998,1.3555577114540536,0.5314741143285722,0,0,0.37112169777406057,0.9765655214798898
2011-05-09,32.89,33.09,32.60001,33.00999,32.85416116131682,932873,3.5,-3.5,3,2,0,-2,-3,1.163321059378354,1.2699761915147998,0.4841057685910386,0,0,0.3546760912128062,0.9812311195602904
2011-05-10,33.11,33.23,32.78,33.09,32.9025857994907,736706,3.5,-3.5,3,2,0,-2,-3,1.0836504959135151,1.163321059378354,0.46368072177186215,0,0,0.34756689374826066,0.995897335860656
2011-05-11,33.13,33.62,32.98,33.42,33.01172942524359,1393580,3.5,-3.5,3,2,0,-2,-3,1.3011279986673638,1.0836504959135151,0.6406660835871476,1,0,0.3511480564996757,0.9992174957538391
2011-05-12,33.31,33.72,32.98,33.71001,33.19670022584332,668589,3.5,-3.5,3,2,0,-2,-3,1.6449971119149502,1.3011279986673638,0.7592462760033889,0,0,0.365111299182013,0.9915097434399058
2011-05-13,33.64999,33.77251,33.14,33.39,33.36222267982949,399159,3.5,-3.5,3,2,0,-2,-3,2.039255761079998,1.6449971119149502,0.8386950049222706,0,0,0.40213822658893333,0.9911447514959166
2011-05-16,33.3,33.625,32.97,33.49001,33.44998632903577,1009890,3.5,-3.5,3,2,0,-2,-3,2.063500299699708,2.039255761079998,0.7794126466563459,0,0,0.4772350998490616,0.9985955938617973
2011-05-17,33.42999,33.92,33.25,33.62,33.512668495256854,946923,3.5,-3.5,3,2,0,-2,-3,2.2959084926026536,2.063500299699708,0.8522064732597519,0,0,0.5848282295154658,0.9995627798414768
2011-05-18,33.75999,34.06,33.4529,34.06,33.6213245886663,570671,3.5,-3.5,3,2,0,-2,-3,2.6253468979792625,2.2959084926026536,0.9009783370840339,0,0,0.6959417428706489,0.9997629084765819
2011-05-19,34.21001,34.78999,33.55,33.61,33.72010990011799,1062155,3.5,-3.5,3,2,0,-2,-3,2.998826672820523,2.6253468979792625,0.9336554858463026,0,0,0.7742335240779,0.999905673115451
2011-05-20,33.58,33.675,32.97,33.63,33.735387134591875,897110,3.5,-3.5,3,2,0,-2,-3,2.094295099254717,2.998826672820523,0.5333975366367282,0,1,0.8117195388036925,0.9982734690543447
2011-05-23,33.5,34.28999,32.56,32.89999,33.622568912015275,3015885,3.5,-3.5,3,2,0,-2,-3,1.3189642334883502,2.094295099254717,0.2653144522852494,0,0,0.8189360644835726,0.9771772624170185
2011-05-24,33.03999,33.2,32.575,32.75,33.37423189860389,875810,3.5,-3.5,3,2,0,-2,-3,0.5060500279693472,1.3189642334883502,-0.1522393169688829,0,0,0.8066389788434813,0.8564181147172184
2011-05-25,32.7,33.31,32.60001,33.16,33.16595827361803,1277259,3.5,-3.5,3,2,0,-2,-3,-0.16736719047489435,0.5060500279693472,-0.39726079172763007,0,0,0.7838250077803941,0.42797462942564707
2011-05-26,33.27,34.28999,33.25999,33.89,33.17121518066846,2171518,3.5,-3.5,3,2,0,-2,-3,-0.22404102984883967,-0.16736719047489435,-0.13944294986577416,0,0,0.76573084026946,-0.5475709795191603
2011-05-27,34,34.75,33.99001,34.66,33.45284961316408,584330,3.5,-3.5,3,2,0,-2,-3,0.12912052944557564,-0.22404102984883967,0.23657322358993133,1,0,0.7637285265776547,-0.1888619627222603
2011-05-31,34.75,35.09,34.37,35.07001,33.92621955774898,1247364,3.5,-3.5,3,2,0,-2,-3,0.59865389452147,0.12912052944557564,0.488504059805254,0,0,0.7764717811979306,0.5986583254078559
2011-06-01,32.75,33.42,31.55,31.81,33.99778154731197,7952289,3.5,-3.5,3,2,0,-2,-3,0.2966246607525916,0.59865389452147,-0.0027022799304797784,0,1,0.7795166404706225,0.9160891181575418
2011-06-02,32.00999,32.84,31.92,31.97,33.493531419383814,5285004,3.5,-3.5,3,2,0,-2,-3,-0.1965490794715484,0.2966246607525916,-0.33181052755342144,0,0,0.7502717485633121,0.8257426561923388
2011-06-03,31.81,32.17999,31.31,31.84,32.88395534548702,1934026,3.5,-3.5,3,2,0,-2,-3,-0.7199781307350818,-0.1965490794715484,-0.5523130534607924,0,0,0.691638017129147,0.016265791674966945
2011-06-06,31.69,32.44,31.64999,32.25,32.42085372101321,1743955,3.5,-3.5,3,2,0,-2,-3,-1.1075944720001012,-0.7199781307350818,-0.6337181986353921,0,0,0.6152022291293247,-0.7867693660955969
2011-06-07,32.39,33.86,32.39,32.42999,32.20993447629979,2081274,3.5,-3.5,3,2,0,-2,-3,-1.0378268336056338,-1.1075944720001012,-0.44946497051657125,1,0,0.5419994271291732,-0.9757122447146944
2011-06-08,32.45,32.50999,31.89999,32.31,32.16372239070022,1272062,3.5,-3.5,3,2,0,-2,-3,-1.1082721757292981,-1.0378268336056338,-0.5294342634241029,0,1,0.4948762025592873,-0.9990086665133548
2011-06-09,32.24001,32.94,32.2,32.7,32.23112781678433,1082590,3.5,-3.5,3,2,0,-2,-3,-1.106524446260686,-1.1082721757292981,-0.5023080962141825,1,0,0.4727553609338129,-0.9900323263275921
2011-06-10,32.69,32.88,32.39,32.57001,32.36110727476804,2302985,3.5,-3.5,3,2,0,-2,-3,-1.0630267751166107,-1.106524446260686,-0.4697617289604782,0,0,0.4607938955110757,-0.9702234450011517
2011-06-13,32.78999,33.06,32.39999,33.02,32.524420766702335,1850997,3.5,-3.5,3,2,0,-2,-3,-0.9876763651974079,-1.0630267751166107,-0.4269517784848929,0,0,0.45317702540047644,-0.9320235508272652
2011-06-14,33.24001,33.55,33.00999,33.45,32.771496889684734,1439441,3.5,-3.5,3,2,0,-2,-3,-0.7779011620279184,-0.9876763651974079,-0.27666127516346534,0,0,0.44784427644135005,-0.7529509661824247
2011-06-15,33.22,33.57001,33.0701,33.36,33.033504342146514,1002779,3.5,-3.5,3,2,0,-2,-3,-0.5576418753743123,-0.7779011620279184,-0.16710916533756115,0,0,0.4440854382639301,0.07241314605335268
2011-06-16,33.36,33.44099,33.05,33.17999,33.20113067587839,1425797,3.5,-3.5,3,2,0,-2,-3,-0.08980789742593323,-0.5576418753743123,0.18679385895717832,0,0,0.4415677148204845,0.8311860621774898
2011-06-17,33.28,33.96001,33.23,33.89,33.35459815825379,2439199,3.5,-3.5,3,2,0,-2,-3,0.4462752992816074,-0.08980789742593323,0.45515188550130947,0,0,0.44469215020300557,0.9753875560745445
2011-06-20,33.64999,34.27,33.56,34.27,33.60137820876428,793114,3.5,-3.5,3,2,0,-2,-3,0.9728071896842053,0.4462752992816074,0.6349517632858774,0,0,0.4450040854234931,0.9788982684704021
2011-06-21,34.47,34.7,34.23,34.39999,33.88861216775432,1277673,3.5,-3.5,3,2,0,-2,-3,1.4718586793668254,0.9728071896842053,0.7554176814015379,0,0,0.435357690569356,0.9773123720362272
2011-06-22,34.37,34.49001,33.96001,33.98,34.08304302894721,1079362,3.5,-3.5,3,2,0,-2,-3,1.7466128631164426,1.4718586793668254,0.7660445814295823,0,0,0.40888384594166527,0.9914552853096075
2011-06-23,33.14999,33.94,33.00999,33.57001,34.08500728505811,2060995,3.5,-3.5,3,2,0,-2,-3,1.4043768331584923,1.7466128631164426,0.48619888595126115,0,1,0.35908039131384084,0.9980048342144683
2011-06-24,33.59,33.66,33.27,33.44,33.93896150361929,2018173,3.5,-3.5,3,2,0,-2,-3,0.8172434901880867,1.4043768331584923,0.11455006048850797,0,0,0.3074030875040453,0.9770802909026681
2011-06-27,33.28,33.47,33.05,33.09,33.70825798481475,1723336,3.5,-3.5,3,2,0,-2,-3,0.356939473143556,0.8172434901880867,-0.05163630562588256,0,0,0.2732814183541805,0.9125222167630951
2011-06-28,33.37,33.52,33.13,33.46001,33.50368590437836,1031429,3.5,-3.5,3,2,0,-2,-3,-0.15492519239329683,0.356939473143556,-0.32156796490201583,0,0,0.2586584221186423,0.7468125057235329
2011-06-29,33.25999,33.60001,32.25999,33.42,33.40343386457354,2043972,3.5,-3.5,3,2,0,-2,-3,-0.6893446051384875,-0.15492519239329683,-0.5454505364843506,0,0,0.2621256958725733,0.2481115396217026
2011-06-30,33.66,34.39,33.5305,33.89,33.425901383154695,1313261,3.5,-3.5,3,2,0,-2,-3,-0.6027299809002085,-0.6893446051384875,-0.25247791807643677,1,0,0.27988880126236504,-0.8410791884535642
2011-07-01,33.92,34.24001,33.7924,34,33.5665740125648,1249549,3.5,-3.5,3,2,0,-2,-3,-0.33350348736420143,-0.6027299809002085,-0.0321274363815722,0,0,0.31135258461137305,-0.3754934668648259
2011-07-05,34.10001,34.47501,33.94,34.09,33.7455592963318,595601,3.5,-3.5,3,2,0,-2,-3,0.03364872258662546,-0.33350348736420143,0.19776015508362776,0,0,0.3564841226412605,0.5506891108471825
2011-07-06,34.09,34.28,33.96001,34.10001,33.90764316559044,752245,3.5,-3.5,3,2,0,-2,-3,0.3419816439891178,0.03364872258662546,0.3141626915281789,0,0,0.4051992794656176,0.8894944039967076
2011-07-07,34.14,34.32001,33.91,34.13,34.02680158820211,1342997,3.5,-3.5,3,2,0,-2,-3,0.6997409623267383,0.3419816439891178,0.4844251119253573,0,0,0.44775009450278846,0.9757775141928811
2011-07-08,33.82001,34.17,33.63,33.86,34.06775238468397,547897,3.5,-3.5,3,2,0,-2,-3,0.8934568250218143,0.6997409623267383,0.49569789296233,0,0,0.4793410559146223,0.9978642418815235
2011-07-11,33.66,33.75,33.25,33.28,33.958564702661945,677380,3.5,-3.5,3,2,0,-2,-3,0.7525135556934679,0.8934568250218143,0.29659784472211426,0,1,0.4996008011405437,0.9735671286332842
2011-07-12,33.42,33.7692,33.21001,33.27,33.74058725443897,1798251,3.5,-3.5,3,2,0,-2,-3,0.5354176853103474,0.7525135556934679,0.15783042246140294,0,0,0.5106582640646511,0.7808126280294198
2011-07-13,33.31,33.64,33.24001,33.35001,33.54192486724281,877920,3.5,-3.5,3,2,0,-2,-3,0.039578340553439006,0.5354176853103474,-0.22425361695086005,0,0,0.5154440651514816,0.056787820833571465
2011-07-14,33.41,33.64,33.25,33.36,33.412899669078115,1016369,3.5,-3.5,3,2,0,-2,-3,-0.49795172552685757,0.039578340553439006,-0.4759545487642415,0,0,0.516307903447695,-0.814325122492165
2011-07-15,33.41,33.64999,33,33.21001,33.32745699071663,776138,3.5,-3.5,3,2,0,-2,-3,-1.0223541057408225,-0.49795172552685757,-0.6488895476720418,0,0,0.5149684669627272,-0.9794421746204479
2011-07-18,33.13,33.17999,32.92999,33.06,33.243591640124805,954764,3.5,-3.5,3,2,0,-2,-3,-1.5187492669135532,-1.0223541057408225,-0.764755996940268,0,0,0.5071254331352548,-0.9960899480401739
2011-07-19,33.14999,33.97,33.05009,33.82001,33.258833636208195,984129,3.5,-3.5,3,2,0,-2,-3,-1.390831251998954,-1.5187492669135532,-0.559054395291337,1,0,0.4890070752620977,-0.9965214673523594
2011-07-20,33.8,33.8,33.17999,33.22,33.33122899701087,766036,3.5,-3.5,3,2,0,-2,-3,-0.769195654990412,-1.390831251998954,-0.07364644616372462,0,0,0.4655891873509144,-0.9667398371549457
2011-07-21,33.44,33.72,33.38,33.41,33.35689181829004,513271,3.5,-3.5,3,2,0,-2,-3,-0.09620285106809673,-0.769195654990412,0.2806568810703045,0,0,0.4387995737548679,-0.9479218092164985
2011-07-22,33.48,33.64,33.17,33.2,33.354306676276664,765841,3.5,-3.5,3,2,0,-2,-3,0.2888026467035669,-0.09620285106809673,0.32471068262878,0,0,0.40955452657869795,-0.9801990161408156
2011-07-25,33.10001,33.21001,32.45,32.48,33.223023783794254,1007441,3.5,-3.5,3,2,0,-2,-3,0.031479953856011655,0.2888026467035669,-0.1124438426387174,0,1,0.3831572524629041,-0.9564903830924391
2011-07-26,32.67,32.98,32.46001,32.5,32.98343710348783,889341,3.5,-3.5,3,2,0,-2,-3,-0.4142792473418097,0.031479953856011655,-0.40533737456794067,0,0,0.3653544346948081,-0.8946264734200233
2011-07-27,32.46001,32.5,31.61,31.74001,32.66629278887441,1836311,3.5,-3.5,3,2,0,-2,-3,-0.9027530171485579,-0.4142792473418097,-0.6015760409605202,0,0,0.3674883059558497,-0.9246228454896843
2011-07-28,31.74001,32.2,31.49001,31.5,32.27095550934128,1921865,3.5,-3.5,3,2,0,-2,-3,-1.3866777472331613,-0.9027530171485579,-0.7330559474435485,0,0,0.40125058621532206,-0.9533172142053384
2011-07-29,31.25,31.87,31.10001,31.46001,31.908112171902168,3847665,3.5,-3.5,3,2,0,-2,-3,-1.8536691429593222,-1.3866777472331613,-0.8211474847871776,0,0,0.4613400686294534,-0.9769127978016828
2011-08-01,31.71001,31.84,31,31.14,31.604926648551384,1761298,3.5,-3.5,3,2,0,-2,-3,-2.3033510138000777,-1.8536691429593222,-0.8801688148074089,0,0,0.5310302713349333,-0.9926776955482106
2011-08-02,31.14999,31.3,30.45,30.52,31.284037022217646,1325569,3.5,-3.5,3,2,0,-2,-3,-2.7388378239962545,-2.3033510138000777,-0.919713105920964,0,0,0.5985291207450136,-0.99699184232778
2011-08-03,30.41,31.17999,30.11,31.05,31.02572056736111,1816476,3.5,-3.5,3,2,0,-2,-3,-3.163673512669401,-2.7388378239962545,-0.9462077809670459,0,0,0.6554249086615441,-0.9987138926504605
2011-08-04,30.86,31.36,30.32001,30.39999,30.8433481769041,2425811,3.5,-3.5,3,2,0,-2,-3,-3.1686163158872875,-3.163673512669401,-0.9196540915699899,0,0,0.696670174437525,-0.9999106112737712
2011-08-05,30.64999,31.03999,29.95,30.8,30.70673346778093,1801437,3.5,-3.5,3,2,0,-2,-3,-3.3781852137040334,-3.1686163158872875,-0.9461682413518933,0,0,0.7230896544266439,-0.9994610271433638
2011-08-08,29.98,31.03,29.84,30.46001,30.631124689795946,5164266,3.5,-3.5,3,2,0,-2,-3,-3.687751705215091,-3.3781852137040334,-0.9639327217057685,0,0,0.7371375062012084,-0.9981180580906573
2011-08-09,31.12,31.64999,30.33,31.64,30.70608959994338,2134664,3.5,-3.5,3,2,0,-2,-3,-3.0095888202698093,-3.687751705215091,-0.8228929881398077,1,0,0.7508784279284206,-0.9914110160302477
2011-08-10,31.37,31.64999,30.67999,30.78,30.864505715948468,1186770,3.5,-3.5,3,2,0,-2,-3,-2.1732073817326762,-3.0095888202698093,-0.5839349687203385,0,0,0.7739261455214388,-0.9738662088677557
2011-08-11,31.03,31.91,30.82001,31.62,31.01459827930657,1928977,3.5,-3.5,3,2,0,-2,-3,-1.2241288347319093,-2.1732073817326762,-0.13666464128923583,0,0,0.8062476600497951,-0.9530223357815654
2011-08-12,31.95,31.95,30.94,31.66,31.234670914941958,1097579,3.5,-3.5,3,2,0,-2,-3,-0.6221485873557348,-1.2241288347319093,-0.010083828182306673,0,0,0.8628825137598083,-0.8930616064528255
2011-08-15,31.87,32.33,31.44,32.19,31.499961475727147,1462179,3.5,-3.5,3,2,0,-2,-3,0.024190913241343703,-0.6221485873557348,0.32324383511785454,0,0,0.9323972510295204,-0.564486094006372
2011-08-16,33.02,33.96001,32.66,33.78999,31.986328494603814,3064295,3.5,-3.5,3,2,0,-2,-3,0.6255772375758433,0.024190913241343703,0.5465733695289625,0,0,0.9558880403967218,0.5144047448503469
2011-08-17,34.13,34.17,32.47,32.77,32.513892042790914,1711012,3.5,-3.5,3,2,0,-2,-3,1.1726847589086091,0.6255772375758433,0.6962041575844049,0,0,0.8981406155320923,0.8449940214771509
2011-08-18,31.96001,32.657,31.60001,32.55,32.76784142164248,1857926,3.5,-3.5,3,2,0,-2,-3,1.1680136370290302,1.1726847589086091,0.5238790732765244,0,1,0.7745241072119603,0.9689037298766501
2011-08-19,32.24001,32.62,31.95,32.08,32.757618648417974,1365850,3.5,-3.5,3,2,0,-2,-3,1.0614860594943525,1.1680136370290302,0.4442225492859116,0,0,0.6241240035691158,0.9976179987403213
2011-08-22,32.74001,32.7892,31.75999,31.94,32.56412147261896,1928434,3.5,-3.5,3,2,0,-2,-3,0.9407426191609312,1.0614860594943525,0.3884723315917507,0,0,0.47928152034130034,0.9740215835799508
2011-08-23,32.17999,32.49001,31.56,32.39999,32.38475678427146,1985423,3.5,-3.5,3,2,0,-2,-3,0.7733335324093975,0.9407426191609312,0.2940211068805109,0,0,0.34881649839718976,0.934504002773649
2011-08-24,32.45,32.92,32.34,32.84,32.37055581738427,1747144,3.5,-3.5,3,2,0,-2,-3,0.7312286106238011,0.7733335324093975,0.3315439172542013,0,0,0.23612429419779668,0.9459439576308717
2011-08-25,32.99001,33.3,32.13,32.23,32.40635221399402,1616126,3.5,-3.5,3,2,0,-2,-3,0.7503871998072431,0.7312286106238011,0.36684526116896266,1,0,0.147870373280127,0.9944175395766982
2011-08-26,32.2,32.75999,31.55,32.55,32.41693285366681,2324809,3.5,-3.5,3,2,0,-2,-3,0.5597450695935795,0.7503871998072431,0.18248439837981195,0,1,0.0854939704585746,0.9982437019081422
2011-08-29,32.74001,33.78999,32.64999,33.78999,32.61195546408976,2868866,3.5,-3.5,3,2,0,-2,-3,0.7110045501982489,0.5597450695935795,0.40626691625245437,1,0,0.05072761638087244,0.9774480246885225
2011-08-30,35.16,36.13,34.60001,35.75999,33.239825799396584,4536508,3.5,-3.5,3,2,0,-2,-3,1.0520922441725264,0.7110045501982489,0.6021988338891444,0,0,0.06233118634114269,0.8692929294977052
2011-08-31,36.41,36.86,36.22,36.60001,34.24246845992921,4411367,3.5,-3.5,3,2,0,-2,-3,1.4622499143493926,1.0520922441725264,0.7334732187057268,0,0,0.13765868085194471,0.8780321996528939
2011-09-01,36.53999,36.78999,35.78,35.97,35.171955564991194,1953136,3.5,-3.5,3,2,0,-2,-3,1.7871831853502356,1.4622499143493926,0.7841505368467692,0,0,0.2601164440138167,0.9434933349904304
2011-09-02,35.63,36.14,35.03,36.06,35.76765296253089,1792351,3.5,-3.5,3,2,0,-2,-3,1.7925275537440308,1.7871831853502356,0.7157793761862465,0,0,0.4062170356933329,0.9873742442916883
2011-09-06,35.50999,36.59,35.25,36.45,36.13602171461085,2254431,3.5,-3.5,3,2,0,-2,-3,1.8017130068504115,1.7925275537440308,0.7189408524419842,0,0,0.555046920923837,0.9992485860136504
2011-09-07,36.71001,37.13,36.14,37.13,36.45309384083335,1871012,3.5,-3.5,3,2,0,-2,-3,2.0328205159393344,1.8017130068504115,0.8116903711361294,0,0,0.6680416722806459,0.9998592791963165
2011-09-08,35.84,35.89,34.8,35,36.48522346139247,4622039,3.5,-3.5,3,2,0,-2,-3,1.8627394407621267,2.0328205159393344,0.689146881973932,0,1,0.7237750888612651,0.9973109646763223
2011-09-09,34.28,35.05,34.22,34.8,36.097066129270644,21565344,3.5,-3.5,3,2,0,-2,-3,1.4878940048847882,1.8627394407621267,0.5053940439655197,0,0,0.7348892931581992,0.9791988790847383
2011-09-12,34.92999,35.74001,34.63,35.74001,35.728032457192185,3847132,3.5,-3.5,3,2,0,-2,-3,1.2349333241841678,1.4878940048847882,0.45499891304517553,0,0,0.7213585187269642,0.9475762663296451
2011-09-13,36.06,36.28,35.22,36.05,35.61854737088148,3631645,3.5,-3.5,3,2,0,-2,-3,1.1727506284291902,1.2349333241841678,0.5044699529671853,0,0,0.702515769947625,0.9495502848019775
2011-09-14,36.08,37.10001,35.86,37.00999,35.804296448823756,2472210,3.5,-3.5,3,2,0,-2,-3,1.341236042969874,1.1727506284291902,0.6380398463943734,1,0,0.6900968653026587,0.992076550369973
2011-09-15,37.25,37.5,37.05,37.39,36.234067647704045,2013657,3.5,-3.5,3,2,0,-2,-3,1.6609097655709457,1.341236042969874,0.7574866970842302,0,0,0.6860244507187138,0.9811775283189672
2011-09-16,37.56,38.59,37.52,38.07001,36.78957061812975,2535636,3.5,-3.5,3,2,0,-2,-3,2.0432503759071987,1.6609097655709457,0.8375160870464342,0,0,0.6929476983527667,0.9687359164777393
2011-09-19,37.8,38.25,37.45,37.89999,37.320692554524726,1595519,3.5,-3.5,3,2,0,-2,-3,2.2834789765959504,2.0432503759071987,0.8515743748123381,0,0,0.7242990268802535,0.9812562921626722
2011-09-20,37.95,38,37.46001,37.64999,37.654137263779305,3229346,3.5,-3.5,3,2,0,-2,-3,2.3556091099060614,2.2834789765959504,0.8378364977909318,0,0,0.7959882823375279,0.9954331110219541
2011-09-21,37.94,37.99001,37.05,37.08,37.71805398179035,2208527,3.5,-3.5,3,2,0,-2,-3,2.2442170829304677,2.3556091099060614,0.7881058043971159,0,1,0.8739402478648635,0.9988022559307597
2011-09-22,36.22,37.53999,35.75999,36.00999,37.447326701565764,3176779,3.5,-3.5,3,2,0,-2,-3,1.7950151702811168,2.2442170829304677,0.5868886082443131,0,0,0.9025573729199208,0.9816928201348546
2011-09-23,36,36.71001,35.98,36.55,37.04043030635339,2712685,3.5,-3.5,3,2,0,-2,-3,1.3131065501200685,1.7950151702811168,0.39321633243597015,0,0,0.87624854702211,0.9310242219990256
2011-09-26,36.89999,37.12,36.41,37.08,36.81602016567729,2341617,3.5,-3.5,3,2,0,-2,-3,1.015751455620724,1.3131065501200685,0.34450757431104684,0,0,0.8192792459181617,0.877070114938065
2011-09-27,37.73,37.92,37.10001,37.32001,36.82095654596306,1675338,3.5,-3.5,3,2,0,-2,-3,0.9996778728067093,1.015751455620724,0.4556456011041898,0,0,0.7558459187207008,0.920001906982124
2011-09-28,37.31,38.2,37.22,37.78,37.00757786513965,2282888,3.5,-3.5,3,2,0,-2,-3,1.1267830834939412,0.9996778728067093,0.5559444354260126,1,0,0.6957673713829704,0.977136184707218
2011-09-29,38.09,38.22,36.69,37.72,37.27230157249019,3239216,3.5,-3.5,3,2,0,-2,-3,1.0746217294336229,1.1267830834939412,0.4709031472336,0,1,0.6413481415647927,0.9402090436553133
2011-09-30,37.34,38.3885,36.94,37.75999,37.49958428018306,1777991,3.5,-3.5,3,2,0,-2,-3,1.079560381499808,1.0746217294336229,0.494688878189694,1,0,0.6083213606477555,0.970328967259978
2011-10-03,37.71001,37.77,36.50999,36.82001,37.539986530078586,2064035,3.5,-3.5,3,2,0,-2,-3,0.8584246179928563,1.079560381499808,0.3082806911916044,0,1,0.6091898210478808,0.9963430741586792
2011-10-04,36.39999,37.25,35.83,37.22,37.42494495931544,2109612,3.5,-3.5,3,2,0,-2,-3,0.39125519535682696,0.8584246179928563,-0.03793889533005901,0,0,0.6347879694084707,0.9820642076011197
2011-10-05,37.36,37.87,36.95,37.71001,37.38777817711341,1806079,3.5,-3.5,3,2,0,-2,-3,0.34890435572877154,0.39125519535682696,0.15208758272813735,0,0,0.6688841096998663,0.966137846462806
2011-10-06,38,38.11,37.4119,37.88,37.475601398162055,2112855,3.5,-3.5,3,2,0,-2,-3,0.6366805822565893,0.34890435572877154,0.43189868042785207,1,0,0.6968993516591009,0.9942604711078383
2011-10-07,38.03,38.39,37.36,37.8,37.60398171288905,1500068,3.5,-3.5,3,2,0,-2,-3,1.0423260684113336,0.6366805822565893,0.619372115886661,0,0,0.7039845029121279,0.9938281853574926
2011-10-10,38.3,38.47,37.97,38.45,37.78869604541001,1169056,3.5,-3.5,3,2,0,-2,-3,1.4827397007385277,1.0423260684113336,0.7449793176440629,0,0,0.680943490221406,0.9868888974550764
2011-10-11,38.46001,39.39999,38.46001,39.07001,38.11058847514366,1868617,3.5,-3.5,3,2,0,-2,-3,1.926735849734196,1.4827397007385277,0.8291361428215223,0,0,0.6324218665586347,0.9726741423586706
